,line,module,job_id,state,time
479,A,2,18,fetching_job,2022-02-18T19:41:20.843600
480,A,3,5,fetching_job,2022-02-18T07:11:56.092600
481,C,7,64,processing,2022-02-18T13:28:12.910400
482,C,1,57,processing,2022-02-18T08:31:11.335200
483,C,2,43,storing_job,2022-02-18T03:07:20.425000
484,C,7,42,waiting_on_precedent,2022-02-18T02:56:36.067000
485,A,3,5,fetching_job,2022-02-18T07:11:56.092600
486,A,3,14,fetching_job,2022-02-18T16:16:16.656400
487,B,5,37,storing_job,2022-02-18T17:25:00.207400
488,B,6,39,waiting_on_precedent,2022-02-18T19:48:41.851840
489,B,3,31,storing_job,2022-02-18T10:17:11.107400
490,C,6,56,storing_job,2022-02-18T10:10:33.387400
491,A,1,5,storing_job,2022-02-18T05:33:54.732400
492,B,3,30,waiting_on_precedent,2022-02-18T08:57:27.102800
493,D,1,71,storing_job,2022-02-18T03:10:01.763600
494,C,2,64,waiting_on_precedent,2022-02-18T11:06:20.076199
495,B,3,37,waiting_on_precedent,2022-02-18T14:14:23.697600
496,D,2,69,waiting_on_precedent,2022-02-18T02:20:59.201400
497,C,2,65,fetching_job,2022-02-18T11:51:47.393000
498,C,1,61,storing_job,2022-02-18T10:18:44.532600
499,C,3,59,waiting_on_precedent,2022-02-18T09:51:26.691200
500,D,2,69,storing_job,2022-02-18T02:50:12.593400
501,D,3,70,storing_job,2022-02-18T04:04:38.215199
502,C,2,54,fetching_job,2022-02-18T07:49:40.366200
503,A,3,19,fetching_job,2022-02-18T21:44:20.734200
504,C,1,50,processing,2022-02-18T04:44:50.003799
505,C,2,58,fetching_job,2022-02-18T09:16:12.321800
506,B,2,39,idle,2022-02-18T15:52:48.850080
507,A,1,8,storing_job,2022-02-18T08:02:40.308000
508,B,3,26,storing_job,2022-02-18T06:23:52.917400
509,C,4,53,processing,2022-02-18T08:15:29.784200
510,B,6,30,processing,2022-02-18T12:04:46.984600
511,B,3,38,processing,2022-02-18T15:46:10.850080
512,C,6,41,waiting_on_precedent,2022-02-18T02:21:59.740800
513,A,1,16,processing,2022-02-18T14:57:03.980200
514,C,1,53,fetching_job,2022-02-18T06:55:45.422800
515,C,2,50,processing,2022-02-18T05:12:00.588600
516,A,3,6,processing,2022-02-18T08:14:19.903000
517,B,2,31,processing,2022-02-18T09:19:03.982600
518,C,6,40,storing_job,2022-02-18T02:17:13.740800
519,C,6,57,fetching_job,2022-02-18T10:15:19.387400
520,D,4,67,waiting_on_precedent,2022-02-18T02:29:22.540400
521,C,3,62,processing,2022-02-18T11:10:44.826400
522,B,4,28,storing_job,2022-02-18T09:23:47.006000
523,A,3,8,waiting_on_precedent,2022-02-18T09:58:09.321600
524,C,6,62,storing_job,2022-02-18T12:16:41.974400
525,B,4,33,fetching_job,2022-02-18T12:40:36.789200
526,A,2,4,fetching_job,2022-02-18T05:35:51.738600
527,B,2,24,fetching_job,2022-02-18T03:12:56.128000
528,C,4,40,processing,2022-02-18T01:58:09.740800
529,C,3,45,storing_job,2022-02-18T04:12:17.967999
530,C,5,62,fetching_job,2022-02-18T11:44:50.158000
531,B,1,30,processing,2022-02-18T06:05:26.380400
532,A,2,9,fetching_job,2022-02-18T10:15:55.357000
533,C,4,63,storing_job,2022-02-18T12:02:23.870400
534,A,3,1,waiting_on_precedent,2022-02-18T01:00:00
535,C,2,51,waiting_on_precedent,2022-02-18T05:32:40.268600
536,A,2,7,processing,2022-02-18T08:14:19.903000
537,B,6,25,waiting_on_precedent,2022-02-18T07:06:06.016400
538,C,4,61,storing_job,2022-02-18T11:10:44.826400
539,B,6,23,fetching_job,2022-02-18T05:40:08.857200
540,B,5,36,fetching_job,2022-02-18T15:47:11.664800
541,D,1,67,storing_job,2022-02-18T01:39:19.539600
542,B,1,33,processing,2022-02-18T08:42:53.068400
543,D,1,71,fetching_job,2022-02-18T02:49:41.326000
544,C,5,60,storing_job,2022-02-18T11:21:23.792000
545,C,4,60,fetching_job,2022-02-18T10:47:18.460400
546,A,2,2,storing_job,2022-02-18T04:15:52.560200
547,A,2,5,fetching_job,2022-02-18T05:56:15.738600
548,A,1,3,processing,2022-02-18T03:17:34.465600
549,B,2,36,storing_job,2022-02-18T13:25:12.378399
550,C,4,60,storing_job,2022-02-18T10:52:04.460400
551,A,2,19,fetching_job,2022-02-18T20:38:01.272400
552,A,1,19,processing,2022-02-18T17:56:03.070800
553,C,7,63,fetching_job,2022-02-18T12:49:59.622000
554,C,6,47,processing,2022-02-18T06:20:56.967600
555,B,2,26,processing,2022-02-18T04:53:30.168000
556,B,3,31,fetching_job,2022-02-18T09:51:48.129000
557,C,2,40,processing,2022-02-18T01:39:05.740800
558,D,1,72,fetching_job,2022-02-18T03:13:21.763600
559,C,7,52,processing,2022-02-18T08:47:57.259600
560,C,1,45,fetching_job,2022-02-18T03:12:06.425000
561,C,4,49,processing,2022-02-18T06:11:24.967600
562,D,2,70,processing,2022-02-18T02:56:52.593400
563,B,4,35,fetching_job,2022-02-18T14:08:45.409400
564,A,1,19,processing,2022-02-18T17:56:03.070800
565,C,2,41,fetching_job,2022-02-18T02:04:10.067000
566,C,3,40,waiting_on_precedent,2022-02-18T01:00:00
567,C,1,58,fetching_job,2022-02-18T08:52:55.388600
568,B,2,37,processing,2022-02-18T13:38:28.378399
569,C,5,42,waiting_on_precedent,2022-02-18T02:42:18.067000
570,C,3,42,storing_job,2022-02-18T02:50:43.829400
571,C,3,52,processing,2022-02-18T07:42:48.003600
572,C,5,45,processing,2022-02-18T05:52:20.967600
573,C,3,40,storing_job,2022-02-18T01:48:37.740800
574,B,3,26,fetching_job,2022-02-18T05:45:32.380399
575,C,1,41,fetching_job,2022-02-18T01:34:19.740800
576,B,3,38,waiting_on_precedent,2022-02-18T14:32:33.809599
577,A,2,8,storing_job,2022-02-18T10:05:43.357000
578,B,2,24,storing_job,2022-02-18T03:49:57.622400
579,C,5,65,idle,2022-02-18T13:19:14.185200
580,C,6,64,waiting_on_precedent,2022-02-18T12:49:59.622000
581,C,4,65,storing_job,2022-02-18T12:39:27.913000
582,B,5,29,fetching_job,2022-02-18T10:24:31.326600
583,A,1,7,storing_job,2022-02-18T07:06:58.701600
584,C,4,62,waiting_on_precedent,2022-02-18T11:15:30.826400
585,C,7,42,processing,2022-02-18T03:28:51.829400
586,C,6,48,processing,2022-02-18T06:44:49.663800
587,C,4,46,fetching_job,2022-02-18T04:34:56.650000
588,B,2,27,processing,2022-02-18T05:52:10.380400
589,C,1,65,storing_job,2022-02-18T11:47:01.393000
590,C,6,64,processing,2022-02-18T12:59:22.189200
591,C,3,62,fetching_job,2022-02-18T11:05:58.826400
592,B,2,33,processing,2022-02-18T11:02:11.482599
593,B,5,39,waiting_on_precedent,2022-02-18T19:02:39.191360
594,C,6,51,fetching_job,2022-02-18T07:56:25.472200
595,C,6,60,processing,2022-02-18T11:30:55.792000
596,C,7,50,processing,2022-02-18T07:55:44.836799
597,D,2,66,waiting_on_precedent,2022-02-18T01:00:00
598,C,7,44,fetching_job,2022-02-18T05:57:06.967600
599,C,6,61,fetching_job,2022-02-18T11:48:19.967600
600,C,7,44,waiting_on_precedent,2022-02-18T05:52:20.967600
601,C,1,44,processing,2022-02-18T03:07:20.425000
602,B,1,35,waiting_on_next,2022-02-18T10:33:58.500400
603,A,2,19,storing_job,2022-02-18T21:34:08.734200
604,C,6,56,storing_job,2022-02-18T10:10:33.387400
605,C,6,44,processing,2022-02-18T05:52:20.967600
606,B,2,29,processing,2022-02-18T07:37:48.612800
607,A,2,3,processing,2022-02-18T04:36:16.560200
608,C,6,46,fetching_job,2022-02-18T06:06:38.967600
609,B,4,38,fetching_job,2022-02-18T16:41:02.912160
610,C,7,45,fetching_job,2022-02-18T06:19:02.942000
611,C,2,40,waiting_on_precedent,2022-02-18T01:00:00
612,C,5,51,storing_job,2022-02-18T07:51:39.472200
613,B,6,22,processing,2022-02-18T04:53:52.226400
614,B,4,25,fetching_job,2022-02-18T05:42:12.016600
615,B,5,27,waiting_on_precedent,2022-02-18T08:36:11.332600
616,B,1,27,processing,2022-02-18T03:38:24.739800
617,D,4,70,waiting_on_precedent,2022-02-18T03:54:08.786400
618,C,3,48,processing,2022-02-18T04:47:58.355599
619,C,1,48,storing_job,2022-02-18T04:25:46.003799
620,C,3,58,processing,2022-02-18T09:32:12.842400
621,C,1,41,storing_job,2022-02-18T01:59:24.067000
622,B,5,38,processing,2022-02-18T17:55:39.202080
623,D,1,69,processing,2022-02-18T02:05:22.483600
624,C,4,41,processing,2022-02-18T02:28:00.067000
625,A,2,4,processing,2022-02-18T05:46:03.738600
626,B,4,24,fetching_job,2022-02-18T04:43:57.539000
627,B,6,36,waiting_on_precedent,2022-02-18T16:18:09.195600
628,A,2,12,fetching_job,2022-02-18T13:06:40.760200
629,B,1,32,processing,2022-02-18T07:51:04.612800
630,B,3,26,storing_job,2022-02-18T06:23:52.917400
631,B,3,23,processing,2022-02-18T03:23:27.579400
632,B,6,35,waiting_on_precedent,2022-02-18T15:36:53.080800
633,C,7,60,processing,2022-02-18T11:53:05.967600
634,B,4,29,storing_job,2022-02-18T10:17:53.326600
635,B,2,28,storing_job,2022-02-18T07:24:32.612800
636,C,5,60,fetching_job,2022-02-18T10:59:20.665000
637,B,5,37,processing,2022-02-18T16:40:47.684800
638,C,5,45,storing_job,2022-02-18T05:52:20.967600
639,C,2,56,fetching_job,2022-02-18T08:26:25.335200
640,C,4,43,storing_job,2022-02-18T03:43:29.631000
641,C,2,61,processing,2022-02-18T10:28:16.532600
642,B,2,34,storing_job,2022-02-18T11:42:50.833399
643,C,7,54,waiting_on_precedent,2022-02-18T09:13:08.634400
644,B,4,24,storing_job,2022-02-18T05:35:34.016600
645,B,5,39,idle,2022-02-18T20:21:03.939839
646,C,3,54,storing_job,2022-02-18T08:15:29.784200
647,D,2,66,processing,2022-02-18T01:22:54.865000
648,C,3,65,idle,2022-02-18T12:34:41.913000
649,C,4,45,storing_job,2022-02-18T04:30:10.650000
650,B,5,37,waiting_on_precedent,2022-02-18T16:30:25.424400
651,C,2,42,waiting_on_precedent,2022-02-18T02:13:42.067000
652,C,3,63,fetching_job,2022-02-18T11:29:25.296400
653,D,4,69,processing,2022-02-18T03:38:12.722199
654,C,3,52,fetching_job,2022-02-18T07:38:02.003600
655,B,2,35,storing_job,2022-02-18T12:31:28.116200
656,D,4,73,idle,2022-02-18T07:19:04.580399
657,A,3,9,waiting_on_precedent,2022-02-18T10:58:15.628800
658,C,4,41,storing_job,2022-02-18T02:28:00.067000
659,C,6,63,storing_job,2022-02-18T12:45:13.622000
660,B,5,39,storing_job,2022-02-18T20:14:25.939839
661,B,3,34,storing_job,2022-02-18T12:45:42.879199
662,C,3,44,fetching_job,2022-02-18T03:38:43.631000
663,C,1,52,processing,2022-02-18T06:50:59.422800
664,C,6,58,processing,2022-02-18T10:48:58.492800
665,B,1,36,storing_job,2022-02-18T11:42:50.833399
666,B,3,28,storing_job,2022-02-18T07:58:56.970800
667,B,3,27,storing_job,2022-02-18T06:44:26.409000
668,C,4,65,fetching_job,2022-02-18T12:34:41.913000
669,B,3,26,processing,2022-02-18T05:52:10.380400
670,B,2,37,fetching_job,2022-02-18T13:31:50.378399
671,A,2,10,storing_job,2022-02-18T11:35:01.227600
672,B,5,33,fetching_job,2022-02-18T13:29:54.512400
673,C,7,58,waiting_on_precedent,2022-02-18T10:48:58.492800
674,A,3,2,waiting_on_precedent,2022-02-18T04:14:02.268199
675,D,4,68,processing,2022-02-18T03:11:26.316999
676,B,4,25,processing,2022-02-18T05:48:50.016600
677,A,2,16,processing,2022-02-18T17:35:39.070800
678,A,1,13,processing,2022-02-18T11:55:25.227600
679,C,5,56,fetching_job,2022-02-18T09:18:25.629000
680,B,3,27,waiting_on_precedent,2022-02-18T06:30:30.917400
681,B,1,24,processing,2022-02-18T02:06:09.741400
682,D,1,72,storing_job,2022-02-18T03:27:04.039800
683,A,1,4,fetching_job,2022-02-18T03:46:31.444000
684,A,1,20,processing,2022-02-18T19:07:58.923200
685,C,2,49,storing_job,2022-02-18T04:47:58.355599
686,D,1,66,processing,2022-02-18T01:03:20
687,D,3,73,processing,2022-02-18T06:22:46.441799
688,B,3,24,processing,2022-02-18T04:03:13.622400
689,A,3,21,idle,2022-02-19T00:31:47.732400
690,D,1,70,fetching_job,2022-02-18T02:34:12.033600
691,C,5,49,fetching_job,2022-02-18T06:40:03.663800
692,A,1,17,waiting_on_next,2022-02-18T15:53:24.188800
693,C,1,58,storing_job,2022-02-18T09:11:26.321800
694,C,5,52,fetching_job,2022-02-18T08:10:43.784200
695,B,2,35,fetching_job,2022-02-18T11:49:28.833399
696,A,1,20,storing_job,2022-02-18T19:51:32.843600
697,C,7,55,processing,2022-02-18T09:34:11.844400
698,C,2,54,waiting_on_precedent,2022-02-18T07:47:34.003600
699,A,3,2,fetching_job,2022-02-18T04:26:04.560200
700,C,3,40,processing,2022-02-18T01:48:37.740800
701,C,6,64,fetching_job,2022-02-18T12:54:36.189200
702,C,4,47,fetching_job,2022-02-18T05:47:34.967600
703,C,5,53,fetching_job,2022-02-18T08:33:39.259600
704,D,4,66,fetching_job,2022-02-18T02:13:05.291200
705,C,5,61,fetching_job,2022-02-18T11:26:09.792000
706,B,3,25,waiting_on_precedent,2022-02-18T04:38:56.074200
707,C,3,65,processing,2022-02-18T12:20:59.468000
708,B,5,38,waiting_on_precedent,2022-02-18T17:31:38.207400
709,D,3,70,fetching_job,2022-02-18T03:34:52.722199
710,D,4,71,processing,2022-02-18T04:38:02.508999
711,A,1,9,storing_job,2022-02-18T09:01:56.983800
712,C,2,53,storing_job,2022-02-18T07:42:48.003600
713,B,1,39,idle,2022-02-18T14:24:25.524279
714,C,2,42,storing_job,2022-02-18T02:41:11.829400
715,B,4,36,processing,2022-02-18T15:07:59.658200
716,C,6,55,processing,2022-02-18T09:24:39.844400
717,A,3,3,waiting_on_precedent,2022-02-18T05:05:06.306400
718,B,2,32,fetching_job,2022-02-18T09:48:38.794400
719,A,3,4,processing,2022-02-18T06:32:48.711200
720,C,4,56,waiting_on_precedent,2022-02-18T08:51:43.654600
721,C,5,45,fetching_job,2022-02-18T05:47:34.967600
722,C,3,53,storing_job,2022-02-18T08:05:57.784200
723,C,6,48,fetching_job,2022-02-18T06:40:03.663800
724,A,1,16,storing_job,2022-02-18T15:33:00.188800
725,B,1,31,fetching_job,2022-02-18T06:51:04.409000
726,B,1,25,fetching_job,2022-02-18T02:32:26.027599
727,C,4,59,waiting_on_precedent,2022-02-18T10:17:56.744600
728,A,3,7,processing,2022-02-18T09:30:14.721400
729,A,3,19,processing,2022-02-18T21:54:32.734200
730,B,2,37,storing_job,2022-02-18T14:12:39.809599
731,C,1,42,fetching_job,2022-02-18T02:04:10.067000
732,C,7,46,fetching_job,2022-02-18T06:33:16.381600
733,A,1,6,storing_job,2022-02-18T06:24:27.521200
734,C,3,64,fetching_job,2022-02-18T11:57:37.870400
735,C,3,55,fetching_job,2022-02-18T08:21:05.852400
736,D,1,73,processing,2022-02-18T03:33:44.039800
737,A,1,8,processing,2022-02-18T07:27:22.701600
738,B,5,22,fetching_job,2022-02-18T03:59:32.089600
739,C,1,48,fetching_job,2022-02-18T04:08:43.285999
740,C,7,53,waiting_on_precedent,2022-02-18T08:47:57.259600
741,D,1,68,processing,2022-02-18T01:45:59.539600
742,C,2,49,fetching_job,2022-02-18T04:43:12.355599
743,B,5,28,fetching_job,2022-02-18T09:30:25.006000
744,C,5,40,fetching_job,2022-02-18T02:02:55.740800
745,B,5,23,storing_job,2022-02-18T05:33:30.857200
746,B,6,22,waiting_on_precedent,2022-02-18T01:00:00
747,A,2,7,fetching_job,2022-02-18T08:04:07.903000
748,C,2,49,processing,2022-02-18T04:47:58.355599
749,B,5,31,fetching_job,2022-02-18T12:01:25.672000
750,A,1,2,fetching_job,2022-02-18T02:21:27.245000
751,C,4,59,processing,2022-02-18T10:33:45.552200
752,A,1,15,storing_job,2022-02-18T14:36:39.980200
753,C,2,64,processing,2022-02-18T11:28:44.660999
754,B,5,31,waiting_on_precedent,2022-02-18T11:58:08.984600
755,A,3,17,waiting_on_precedent,2022-02-18T19:16:44.889600
756,C,5,57,processing,2022-02-18T09:52:28.576400
757,C,2,64,fetching_job,2022-02-18T11:23:58.660999
758,C,7,55,fetching_job,2022-02-18T09:29:25.844400
759,C,3,41,storing_job,2022-02-18T02:18:28.067000
760,C,6,58,processing,2022-02-18T10:48:58.492800
761,D,4,71,fetching_job,2022-02-18T04:34:42.508999
762,B,3,22,fetching_job,2022-02-18T02:29:51.559400
763,C,4,63,fetching_job,2022-02-18T11:57:37.870400
764,B,2,27,storing_job,2022-02-18T06:31:10.409000
765,B,4,38,fetching_job,2022-02-18T16:41:02.912160
766,C,6,50,processing,2022-02-18T07:31:04.456599
767,C,4,57,fetching_job,2022-02-18T09:27:26.842400
768,C,3,52,waiting_on_precedent,2022-02-18T07:37:21.472200
769,C,2,48,fetching_job,2022-02-18T04:33:40.355599
770,B,4,31,processing,2022-02-18T11:24:55.427000
771,D,1,70,processing,2022-02-18T02:37:32.033600
772,C,2,47,storing_job,2022-02-18T04:28:54.355599
773,C,6,52,waiting_on_precedent,2022-02-18T08:17:55.116400
774,C,4,65,waiting_on_precedent,2022-02-18T12:25:45.468000
775,C,6,46,storing_job,2022-02-18T06:11:24.967600
776,C,7,61,fetching_job,2022-02-18T12:11:55.974400
777,D,2,68,storing_job,2022-02-18T02:17:39.201400
778,C,6,41,processing,2022-02-18T02:47:04.067000
779,B,6,22,fetching_job,2022-02-18T04:47:14.226400
780,D,2,71,fetching_job,2022-02-18T03:14:11.831800
781,C,5,64,processing,2022-02-18T12:30:31.468000
782,C,6,44,fetching_job,2022-02-18T05:47:34.967600
783,C,2,54,fetching_job,2022-02-18T07:49:40.366200
784,C,4,64,waiting_on_precedent,2022-02-18T12:07:09.870400
785,B,2,22,processing,2022-02-18T01:34:32.659600
786,B,1,23,fetching_job,2022-02-18T01:27:54.659600
787,C,4,46,waiting_on_next,2022-02-18T04:48:41.479200
788,B,2,34,processing,2022-02-18T11:42:50.833399
789,D,3,73,fetching_job,2022-02-18T06:19:26.441799
790,D,4,73,processing,2022-02-18T06:53:12.466199
791,B,1,32,storing_job,2022-02-18T08:29:37.068400
792,A,1,14,storing_job,2022-02-18T13:16:52.760200
793,C,2,57,fetching_job,2022-02-18T08:52:55.388600
794,A,1,19,storing_job,2022-02-18T18:47:34.923200
795,C,5,46,processing,2022-02-18T06:01:52.967600
796,B,3,34,fetching_job,2022-02-18T12:09:25.501599
797,B,2,22,fetching_job,2022-02-18T01:27:54.659600
798,B,5,26,storing_job,2022-02-18T08:29:33.332600
799,B,6,37,processing,2022-02-18T17:38:16.207400
800,B,2,26,storing_job,2022-02-18T05:38:54.380399
801,A,2,3,fetching_job,2022-02-18T04:26:04.560200
802,B,3,25,fetching_job,2022-02-18T04:46:52.168000
803,B,1,39,fetching_job,2022-02-18T13:27:11.339639
804,B,5,30,waiting_on_precedent,2022-02-18T10:37:47.326600
805,C,4,54,processing,2022-02-18T08:37:25.654600
806,B,5,32,fetching_job,2022-02-18T12:53:50.891600
807,C,6,45,processing,2022-02-18T06:01:52.967600
808,C,2,59,processing,2022-02-18T09:41:49.818800
809,B,2,36,fetching_job,2022-02-18T12:38:06.116200
810,C,1,49,storing_job,2022-02-18T04:35:18.003799
811,C,2,51,storing_job,2022-02-18T07:08:42.776000
812,B,4,26,processing,2022-02-18T07:18:41.516600
813,B,4,32,storing_job,2022-02-18T12:33:58.789200
814,C,2,43,storing_job,2022-02-18T03:07:20.425000
815,C,1,64,processing,2022-02-18T11:01:34.076199
816,C,2,40,storing_job,2022-02-18T01:39:05.740800
817,C,4,51,fetching_job,2022-02-18T07:37:21.472200
818,C,1,65,fetching_job,2022-02-18T11:23:58.660999
819,B,2,25,processing,2022-02-18T04:03:13.622400
820,B,4,23,fetching_job,2022-02-18T03:59:32.089600
821,C,6,59,fetching_job,2022-02-18T10:59:20.665000
822,C,3,44,processing,2022-02-18T03:43:29.631000
823,C,6,47,fetching_job,2022-02-18T06:16:10.967600
824,C,5,64,fetching_job,2022-02-18T12:25:45.468000
825,C,2,65,processing,2022-02-18T11:56:33.393000
826,B,5,29,processing,2022-02-18T10:31:09.326600
827,C,2,63,processing,2022-02-18T11:01:34.076199
828,A,1,11,waiting_on_next,2022-02-18T10:10:10.172800
829,C,2,61,waiting_on_precedent,2022-02-18T10:14:50.777000
830,C,5,50,fetching_job,2022-02-18T06:59:55.555800
831,B,1,26,storing_job,2022-02-18T03:25:08.739800
832,B,3,32,waiting_on_precedent,2022-02-18T10:23:49.107400
833,C,5,57,storing_job,2022-02-18T09:52:28.576400
834,A,3,17,fetching_job,2022-02-18T19:41:20.843600
835,B,3,30,fetching_job,2022-02-18T09:12:25.982600
836,C,1,48,processing,2022-02-18T04:13:29.285999
837,B,5,30,waiting_on_precedent,2022-02-18T10:37:47.326600
838,A,1,9,fetching_job,2022-02-18T08:12:52.308000
839,B,2,26,fetching_job,2022-02-18T04:46:52.168000
840,C,2,45,storing_job,2022-02-18T03:43:17.710000
841,B,2,33,storing_job,2022-02-18T11:29:34.833399
842,C,4,51,waiting_on_precedent,2022-02-18T06:40:17.969000
843,C,1,40,storing_job,2022-02-18T01:29:33.740800
844,A,2,1,processing,2022-02-18T02:31:39.245000
845,C,4,57,waiting_on_precedent,2022-02-18T09:18:25.629000
846,B,4,34,storing_job,2022-02-18T14:02:07.409400
847,C,2,63,fetching_job,2022-02-18T10:56:48.076199
848,C,4,50,storing_job,2022-02-18T06:35:31.969000
849,B,4,23,processing,2022-02-18T04:06:10.089600
850,C,3,41,fetching_job,2022-02-18T02:13:42.067000
851,D,3,68,processing,2022-02-18T02:50:08.931399
852,B,2,30,processing,2022-02-18T08:29:37.068400
853,B,4,30,processing,2022-02-18T10:31:09.326600
854,C,3,52,storing_job,2022-02-18T07:56:25.784200
855,C,2,51,processing,2022-02-18T06:50:59.422800
856,C,2,45,fetching_job,2022-02-18T03:38:31.710000
857,C,4,55,storing_job,2022-02-18T08:46:57.654600
858,A,1,17,processing,2022-02-18T15:53:24.188800
859,B,2,39,fetching_job,2022-02-18T15:39:32.850080
860,B,5,33,waiting_on_precedent,2022-02-18T13:07:06.891600
861,C,1,47,storing_job,2022-02-18T04:03:57.285999
862,C,2,43,fetching_job,2022-02-18T03:02:34.425000
863,C,5,62,processing,2022-02-18T11:49:36.158000
864,C,2,46,fetching_job,2022-02-18T03:59:11.285999
865,B,5,23,fetching_job,2022-02-18T04:47:14.226400
866,C,5,48,storing_job,2022-02-18T06:35:17.663800
867,C,4,50,processing,2022-02-18T06:35:31.969000
868,B,2,22,waiting_on_precedent,2022-02-18T01:00:00
869,D,1,71,processing,2022-02-18T02:53:01.326000
870,C,1,62,fetching_job,2022-02-18T10:23:30.532600
871,A,2,5,storing_job,2022-02-18T06:52:15.847600
872,C,1,64,storing_job,2022-02-18T11:19:12.660999
873,B,2,22,storing_job,2022-02-18T02:23:13.559400
874,B,2,23,storing_job,2022-02-18T03:06:18.128000
875,A,3,8,fetching_job,2022-02-18T10:15:55.357000
876,A,3,15,processing,2022-02-18T17:35:39.070800
877,B,1,38,fetching_job,2022-02-18T12:28:17.892199
878,C,2,52,processing,2022-02-18T07:18:14.776000
879,B,4,22,fetching_job,2022-02-18T03:16:49.579400
880,B,1,30,waiting_on_next,2022-02-18T06:22:52.316199
881,B,3,30,storing_job,2022-02-18T09:45:10.129000
882,C,4,41,waiting_on_precedent,2022-02-18T02:02:55.740800
883,C,3,45,processing,2022-02-18T04:12:17.967999
884,C,4,58,processing,2022-02-18T09:56:12.691200
885,C,4,40,waiting_on_precedent,2022-02-18T01:00:00
886,A,3,17,waiting_on_precedent,2022-02-18T19:16:44.889600
887,C,5,54,storing_job,2022-02-18T08:47:57.259600
888,B,5,34,fetching_job,2022-02-18T14:17:42.163800
889,D,2,68,fetching_job,2022-02-18T02:02:02.483600
890,C,2,61,storing_job,2022-02-18T10:28:16.532600
891,C,7,57,waiting_on_precedent,2022-02-18T10:37:15.361800
892,B,2,28,fetching_job,2022-02-18T06:37:48.409000
893,C,3,57,processing,2022-02-18T09:07:13.388600
894,A,3,6,waiting_on_precedent,2022-02-18T07:47:55.857000
895,C,6,40,fetching_job,2022-02-18T02:12:27.740800
896,C,1,65,idle,2022-02-18T11:51:47.393000
897,B,2,39,storing_job,2022-02-18T15:46:10.850080
898,C,6,45,storing_job,2022-02-18T06:01:52.967600
899,D,2,73,storing_job,2022-02-18T04:12:35.241800
900,C,1,56,processing,2022-02-18T08:03:58.366200
901,B,5,25,processing,2022-02-18T07:18:41.516600
902,A,1,8,fetching_job,2022-02-18T07:17:10.701600
903,B,4,37,storing_job,2022-02-18T16:27:31.684800
904,B,5,25,waiting_on_precedent,2022-02-18T06:40:04.435800
905,C,1,40,processing,2022-02-18T01:04:46
906,A,3,21,waiting_on_precedent,2022-02-18T23:28:48.634400
907,A,1,4,processing,2022-02-18T03:56:43.444000
908,B,1,22,fetching_job,2022-02-18T01:00:00
909,C,2,55,fetching_job,2022-02-18T07:59:12.366200
910,A,3,18,fetching_job,2022-02-18T20:38:01.272400
911,C,7,40,processing,2022-02-18T02:26:45.740800
912,C,4,54,storing_job,2022-02-18T08:37:25.654600
913,D,3,68,storing_job,2022-02-18T03:04:46.316999
914,D,1,68,storing_job,2022-02-18T01:58:42.483600
915,C,1,50,storing_job,2022-02-18T05:02:28.588600
916,D,2,67,storing_job,2022-02-18T01:54:08.300600
917,B,1,24,storing_job,2022-02-18T02:25:48.027599
918,C,1,49,processing,2022-02-18T04:35:18.003799
919,D,3,72,processing,2022-02-18T04:35:51.105199
920,C,1,44,storing_job,2022-02-18T03:07:20.425000
921,D,2,67,processing,2022-02-18T01:45:59.539600
922,C,5,57,fetching_job,2022-02-18T09:47:42.576400
923,D,1,70,fetching_job,2022-02-18T02:34:12.033600
924,B,5,24,fetching_job,2022-02-18T05:42:12.016600
925,B,2,30,fetching_job,2022-02-18T08:22:59.068400
926,C,6,65,processing,2022-02-18T13:28:12.910400
927,B,5,36,storing_job,2022-02-18T16:23:47.424400
928,C,3,44,storing_job,2022-02-18T04:02:45.967999
929,A,1,21,idle,2022-02-18T20:58:25.272400
930,C,6,54,fetching_job,2022-02-18T08:52:43.259600
931,C,3,41,waiting_on_precedent,2022-02-18T01:53:23.740800
932,C,7,41,processing,2022-02-18T02:56:36.067000
933,B,1,36,processing,2022-02-18T11:15:27.482599
934,C,5,61,storing_job,2022-02-18T11:40:04.158000
935,C,2,44,fetching_job,2022-02-18T03:12:06.425000
936,C,1,65,processing,2022-02-18T11:28:44.660999
937,C,6,63,fetching_job,2022-02-18T12:25:40.699600
938,C,6,65,idle,2022-02-18T13:32:58.910400
939,A,1,12,processing,2022-02-18T10:46:31.357000
940,D,3,66,storing_job,2022-02-18T02:09:45.291199
941,C,5,52,storing_job,2022-02-18T08:28:53.259600
942,C,7,43,fetching_job,2022-02-18T05:47:34.967600
943,B,2,22,waiting_on_precedent,2022-02-18T01:00:00
944,C,6,42,fetching_job,2022-02-18T03:14:33.829400
945,C,5,53,storing_job,2022-02-18T08:38:25.259600
946,A,3,17,processing,2022-02-18T19:51:32.843600
947,A,2,13,storing_job,2022-02-18T14:57:05.271200
948,B,1,33,storing_job,2022-02-18T09:19:03.982600
949,A,1,1,processing,2022-02-18T01:10:12
950,B,1,30,fetching_job,2022-02-18T05:58:48.380400
951,B,1,32,processing,2022-02-18T07:51:04.612800
952,C,6,54,storing_job,2022-02-18T09:15:07.844400
953,C,7,56,fetching_job,2022-02-18T10:15:19.387400
954,C,7,64,waiting_on_precedent,2022-02-18T12:54:45.622000
